id	length	tokens	group	pubYear	title	author	source	lat	lon	incipit	
663	99	15	Märchen	1852	Christus und Petrus auf Reisen, 1	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/11.+Christus+und+Petrus+auf+Reisen/1.+%5BUnser+Herr+Christus+und+der+heilige+Petrus+%C3%BCbernachteten+einmal%5D			Unser Herr Christus und der heilige Petrus übernachteten einmal bei einem groben Bauer in Schwaben.
664	66	10	Märchen	1852	Christus und Petrus auf Reisen, 2	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/11.+Christus+und+Petrus+auf+Reisen/2.+%5BEin+andres+Mal+wollte+Christus+mit+Petrus+eine+Kirchweih+besuchen%5D			Ein andres Mal wollte Christus mit Petrus eine Kirchweih besuchen.
665	131	23	Märchen	1852	Die drei Schwestern	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/12.+Die+drei+Schwestern			Ein Vater hatte drei Töchter, von denen wünschte ein Mann sich eine zur Frau und zwar diejenige, welche der Vater ihm geben wollte.
666	64	11	Märchen	1852	Die Sonne wird Dich verrathen	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/13.+Die+Sonne+wird+Dich+verrathen			Ein Schneider schlug einst einen Juden todt, um ihn zu berauben.
667	88	15	Märchen	1852	Der Löwe, der Bär und die Schlange	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/14.+Der+L%C3%B6we,+der+B%C3%A4r+und+die+Schlange			Es war ein Kaufmann, der reiste alle halbe Jahr durch einen Wald seiner Geschäfte wegen.
668	151	26	Märchen	1852	Der Spielmann und die Wanzen	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/15.+Der+Spielmann+und+die+Wanzen			Ein Spielmann hatte so viele Wanzen in seinem Hause, daß es nicht zum Aushalten war; was er aber auch dagegen gebrauchen mochte, das war Alles umsonst.
669	252	38	Märchen	1852	Der Räuber Matthes	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/16.+Der+R%C3%A4uber+Matthes			Vor vielen Jahren wollte einmal ein Fuhrmann die große Steige bei Haigerloch im Hechinger Ländchen mit einem schwer beladenen Fuhrwagen hinauffahren; da stand plötzlich das ganze Fuhrwerk still als ob's verhext wäre und kein Pferd wollte mehr anziehen.
670	204	33	Märchen	1852	Die goldene Ente	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/17.+Die+goldene+Ente			Es war einmal eine Witfrau, die hatte drei Söhne, Namens Kasper, Melchior und Baltes, die erlernten alle drei ein Handwerk; der älteste wurde ein Weber, der andere ein Schuhmacher, der dritte ein Sattler.
671	150	26	Märchen	1852	Der Büttel im Himmel	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/18.+Der+B%C3%BCttel+im+Himmel			Ein ganzer Gemeinderath war nach und nach mit Tode abgegangen und in den Himmel gelaßen worden; zuletzt kam auch der Büttel noch an und wollte hinein.
672	363	60	Märchen	1852	Das Posthorn	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/19.+Das+Posthorn			Es war einmal ein sehr kalter Winter, da fuhr ein Postillion auf dem Schwarzwalde in einem Hohlwege und sah einen Wagen auf sich zukommen, nahm sein Horn und wollte dem Fuhrmann ein Zeichen geben, daß er stillhalte und ihn erst vorbeilaße; allein der Postillion mochte sich anstrengen wie er wollte, er konnte doch keinen einzigen Ton aus dem Horne hervorbringen.
673	97	17	Märchen	1852	Der Himmelsreisende	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/20.+Der+Himmelsreisende			Da war einmal ein lustiger Wandersmann, der gieng in ein Wirthshaus, um ein Glas Wein zu trinken.
674	128	22	Märchen	1852	Der dumme Hans	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/21.+Der+dumme+Hans			Ein Wirth hatte einen einzigen Sohn, der hieß Hans, der mochte nichts arbeiten und nichts lernen und blieb in allen Dingen dumm.
675	367	61	Märchen	1852	Fläschlein, thu deine Pflicht!	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/22.+Fl%C3%A4schlein,+thu+deine+Pflicht!			Einige Stunden von Stuttgart, in der Gegend wo jetzt Hohenheim liegt, wohnte in alten Zeiten ein Müller, der konnte mit seiner Mühle nicht vorwärts kommen, denn sie gehörte erstens nicht ihm, sondern einem Edelmann, dem er viel Pachtgeld dafür bezahlen mußte; und zweitens fehlte es der Mühle oft an Waßer, so daß er nur wenig mahlen und wenig damit verdienen konnte.
676	123	21	Märchen	1852	Der arme Fischer	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/23.+Der+arme+Fischer			Es waren einmal zwei Brüder, davon war der eine ein Geistlicher, der andre ein Fischer; dieser aber wußte nichts von jenem.
677	105	16	Märchen	1852	Die Rübe im Schwarzwalde	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/24.+Die+R%C3%BCbe+im+Schwarzwalde			Ein Samenhändler reiste einst über den Rhein, ließ aber vorher auf dem Schwarzwalde ein Samenkorn fallen.
678	108	16	Märchen	1852	Der Sohn des Kohlenbrenners	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/25.+Der+Sohn+des+Kohlenbrenners			In Böhmen war ein Dorf, darin lauter Kohlenbrenner wohnten, weshalb es den Namen Schwarzdorf bekommen hatte.
679	79	12	Märchen	1852	Der Schäfer und die drei Jungfrauen	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/26.+Der+Sch%C3%A4fer+und+die+drei+Jungfrauen			Ein junger Schäfer hütete oft seine Heerde in einem schönen, abgelegenen Thale.
680	64	11	Märchen	1852	So lieb wie das Salz	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/27.+So+lieb+wie+das+Salz			Ein König fragte einstmals seine Tochter, wie lieb sie ihn habe?
681	127	20	Märchen	1852	Hans ohne Sorgen	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/28.+Hans+ohne+Sorgen			Es lebte vor Zeiten ein fröhlicher Müller in Schwaben, der hatte über seine Hausthür die Worte geschrieben: »Hans ohne Sorgen.«
682	358	62	Märchen	1852	Hans und die Königstochter	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/29.+Hans+und+die+K%C3%B6nigstochter			Es war einmal ein reicher Müller und Wirthsmann, der hatte drei Söhne, die gedachte er in die Fremde zu schicken, damit sie in der Welt sich umsehen und etwas Tüchtiges lernen sollten; nur den dritten und jüngsten, welcher Hans hieß, den wollte er nicht mitfortlaßen, denn er meinte, der sei zu dumm, um etwas zu lernen und werde bloß sein Geld verschwenden.
683	150	27	Märchen	1852	Die Brautschau	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/30.+Die+Brautschau			Ein Mann wollte sich aus drei Schwestern, die ihm alle recht gut gefielen, eine Frau auswählen und lud sie in's Wirthshaus und aß mit ihnen zu Mittag.
684	199	36	Märchen	1852	Das Schiff, das zu Waßer und zu Lande geht	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/31.+Das+Schiff,+das+zu+Wa%C3%9Fer+und+zu+Lande+geht			Es war einmal ein König von Holland, der ließ in seinem Reiche bekannt machen, daß wer ein Schiff bauen könne, das zu Waßer und zu Land gehe, der dürfe seine Tochter heirathen und solle König werden.
685	111	19	Märchen	1852	Die zwölf Geister im Schloße	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/32.+Die+zw%C3%B6lf+Geister+im+Schlo%C3%9Fe			Es war einmal ein armer Reisender, der kam ganz durchnäßt in ein Landstädtchen und bat einen Wirth um Herberge.
686	382	66	Märchen	1852	Der angeführte Teufel	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/33.+Der+angef%C3%BChrte+Teufel			Ein junger Mann hatte mit dem Teufel folgenden Vertrag gemacht: der Teufel versorgte den Mann mit Geld; dafür sollte der Mann zu einer bestimmten Zeit den Teufel einen ganzen Tag lang mit Arbeit beschäftigen; wenn der Mann das könne, so wollte der Teufel ihm das Geld umsonst gebracht haben; könne er es aber nicht, so sollte der Mann dem Teufel gehören und dieser ihn holen dürfen.
687	328	54	Märchen	1852	Der Schneider und die Sündflut	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/34.+Der+Schneider+und+die+S%C3%BCndflut			Als Gott dem Vater Noah befahl, sich ein großes Schiff zu bauen und von allen Thieren ein Paar darin aufzunehmen, da verordnete er zugleich, daß von jedem Handwerke ein Meister in dem Schiff gerettet werden solle, aber nur kein Schneider; denn die waren von Anfang an ein böses Geschlecht und sollten deshalb ausgerottet werden.
688	227	34	Märchen	1852	Der Schneider im Himmel	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/35.+Der+Schneider+im+Himmel			Als der erste Schneider in den Himmel aufgenommen wurde, entstand dort eine große Freude, weil's etwas gar Unerwartetes und Seltenes war, und der liebe Gott verordnete deshalb eine feierliche Prozession zu Ehren des Schneiders.
689	85	17	Märchen	1852	Die Tochter des Armen und das schwarze Männlein	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/36.+Die+Tochter+des+Armen+und+das+schwarze+M%C3%A4nnlein			Es war einmal ein armer Mann, der hatte sehr viele Kinder und nichts zu eßen für sie.
690	345	55	Märchen	1852	Das tapfere Schneiderlein	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/37.+Das+tapfere+Schneiderlein			Es war einmal ein Schneiderlein, das nähte um Lohn bei einer Bauersfrau; und wie es nun recht fleißig war, da kam eine Fliege nach der andern herbeigeflogen und plagte es; dann aber ließen sie sich nieder auf die Milchtropfen, die das Schneiderlein beim Frühstück verschüttet hatte, also, daß sich allmählig ein ganzer Schwarm dort zusammenfand.
691	229	38	Märchen	1852	König Blaubart	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/38.+K%C3%B6nig+Blaubart			Dicht an einem großen Walde lebte ein alter Mann, der hatte drei Söhne und zwei Töchter; die saßen einstmals beisammen und dachten eben an nichts, als plötzlich ein prächtiger Wagen angefahren kam und vor ihrem Hause still hielt.
692	119	22	Märchen	1852	Der Engel auf Erden	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/39.+Der+Engel+auf+Erden			Ein Engel sagte einst zum lieben Gott: »ich möchte doch auch einmal auf die Erde und möchte sehen, wie es dort zugeht.«
693	170	30	Märchen	1852	Der Arme und der Reiche	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/40.+Der+Arme+und+der+Reiche			Der liebe Heiland und Petrus waren einmal mit einander auf Reisen; da kamen sie ganz ermüdet zu einem reichen Bauer und baten ihn, daß er ihnen ein Nachtlager geben möge.
694	130	20	Märchen	1852	Der Müller Hillenbrand	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/41.+Der+M%C3%BCller+Hillenbrand			Ein Müller, Namens Hillenbrand, war eifersüchtig auf seine Frau und glaubte, daß sie allzu freundlich gegen den Herrn Pfarrer sei.
695	195	33	Märchen	1852	Der Sohn des Kaufmanns	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/42.+Der+Sohn+des+Kaufmanns			In England lebte einmal ein reicher Kaufmann, der hatte einen einzigen Sohn, Namens Karl, der wünschte sich schon als Knabe nichts so sehr, als daß er einmal eine Reise nach Italien machen dürfe.
696	108	20	Märchen	1852	Eschenfidle	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/43.+Eschenfidle			Es war einmal eine Mutter, die hatte zwei Töchter, von denen mochte sie die eine viel lieber als die andere.
697	211	36	Märchen	1852	Der erlöste Kapuziner	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/44.+Der+erl%C3%B6ste+Kapuziner			Ein Bauersmann hatte eine Tochter, die mußte ihm auf dem Felde die Schweine hüten; weil ihr aber seit einiger Zeit fast an jedem Tage ein Schwein verloren gieng, so bestrafte sie endlich der Vater recht tüchtig.
698	290	49	Märchen	1852	Der Klosterbarbier	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/45.+Der+Klosterbarbier			Ein junger Mann hatte von seinen Eltern ein großes Vermögen geerbt; weil er selbst aber nicht haushalten konnte und arbeiten nicht mochte, so nahm sein Reichthum ein rasches Ende und eh er sich's versah, war er genöthigt, Haus und Hof zu verkaufen, um nur seine Schulden bezahlen zu können.
699	160	27	Märchen	1852	Die schwarzen Männlein	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/46.+Die+schwarzen+M%C3%A4nnlein			Eine Hausfrau hatte einmal eine große Wäsche vor und wollte schon früh Morgens damit anfangen und sagte der Magd, sie sollte doch ja die Zeit nicht verschlafen.
700	81	12	Märchen	1852	Wie ein Schneider von Einer Elle Tuch fünf Viertel gestohlen hat	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/47.+Wie+ein+Schneider+von+Einer+Elle+Tuch+f%C3%BCnf+Viertel+gestohlen+hat			Diese Geschichte scheint zwar lügenhaft und ganz unglaublich, ist aber doch wahr.
701	119	22	Märchen	1852	Die junge Gräfin und die Waßerfrau	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/48.+Die+junge+Gr%C3%A4fin+und+die+Wa%C3%9Ferfrau			Es ist schon lange her, da war einmal eine Gräfin, die befand sich nicht wohl und gieng deshalb an einem See spazieren.
702	114	19	Märchen	1852	Die drei Raben	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/49.+Die+drei+Raben			Es war einmal eine Frau, die erwartete Besuch und hatte deshalb drei Pasteten gebacken und in den Keller gestellt.
703	121	21	Märchen	1852	Der Schatz im Keller	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/50.+Der+Schatz+im+Keller			Es war einmal Markt in einem Orte; da kam Abends ein fremder Mann in ein Wirthshaus und wünschte daselbst zu übernachten.
704	101	16	Märchen	1852	Der faule Frieder	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/51.+Der+faule+Frieder			Da dienten einmal bei einem Schullehrer zwei Knechte, davon hieß der eine Matthes, der andre Frieder.
705	99	17	Märchen	1852	Hans holt sich eine Frau	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/52.+Hans+holt+sich+eine+Frau			Es waren einmal drei Brüder, von denen wollten zwei auf Reisen gehn, um sich eine Frau auszusuchen.
706	288	48	Märchen	1852	Simson, thu dich auf!	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/53.+Simson,+thu+dich+auf!			Es waren einmal sieben Räuber, die wohnten in einem Berge und bei ihnen war auch ein verwünschter Prinz, der mußte die niedrigste Arbeit thun, mußte Holz tragen und Kohlen holen und Feuer anmachen und Alles, was sonst die Küchenmagd thut, und wurde von den Räubern »Hans Dunsele« genannt.
707	214	39	Märchen	1852	Der lustige Ferdinand oder der Goldhirsch	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/54.+Der+lustige+Ferdinand+oder+der+Goldhirsch			Es war einmal ein Soldat, der war immer lustig und guter Dinge, obwohl er nur wenig zu beißen hatte; denn die Groschen und Kreuzer wollten nie lange in seiner Tasche bleiben, so daß oft Schmalhans bei ihm Koch war.
708	149	27	Märchen	1852	Der kluge Martin	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/55.+Der+kluge+Martin			Ein armer Vater hatte drei Söhne, davon war der eine ein Schuster und hieß nur: der kluge Martin; der andere war ein Weber, der dritte ein Schneider.
709	107	20	Märchen	1852	Die gescheidte Ziege	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/56.+Die+gescheidte+Ziege			Da ist einmal ein Mann gewesen, der hat so viele Ratten im Hause gehabt, daß es nicht mehr auszuhalten war.
710	140	24	Märchen	1852	Drei Rosen auf Einem Stiel	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/57.+Drei+Rosen+auf+Einem+Stiel			Es war einmal ein Mann, der hatte zwei Töchter, die konnten sich nicht gut mit einander vertragen; daran war aber besonders die Eine Schuld.
711	218	41	Märchen	1852	Der Drachentödter	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/58.+Der+Drachent%C3%B6dter			Es war einmal ein König, der hatte drei Söhne, die ließ er alle auf gleiche Weise kleiden, und gab jedem ein Schwert und viel Geld und sagte: nun sollten sie auf Reisen ihr Glück versuchen und in der Welt sich umsehen.
712	334	53	Märchen	1852	Der langnasige Riese und der Schloßergesell	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/59.+Der+langnasige+Riese+und+der+Schlo%C3%9Fergesell			Der Herr auf dem »Rauber,« der zwischen Teck und Wielandstein liegt, ließ einst einen Schloßer aus Owen zu sich kommen und bestellte bei demselben ein so kostbares und kunstvolles Schloß, daß der Meister gestand, er selbst könne ein solches nicht machen; allein er habe einen sehr geschickten Gesellen, der werde es vielleicht können.
713	139	24	Märchen	1852	Die Schlange und das Kind	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/60.+Die+Schlange+und+das+Kind			Zu einem Kinde kam beständig, wenn es seine Milch nebst eingebrocktem Brode im Garten aß, eine Schlange und trank mit ihm von seiner Milch.
714	416	73	Märchen	1852	Das Nebelmännle	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/61.+Das+Nebelm%C3%A4nnle			Auf der alten Burg Bodmann, die in der Nähe des Ueberlinger See's liegt, wohnte einst ein Herr v. Bodmann, der wollte eine große Reise machen bis an's Ende der Welt, und nahm einen Wagen, einen Kutscher und einen Diener mit, und verabschiedete sich von seiner Frau, indem er sprach: »wenn ich von heut an in sieben Jahren nicht wieder hier bin, so darfst Du auf mich nimmer warten und kannst einen andern heirathen.«
715	131	24	Märchen	1852	Bruder Lustig	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/62.+Bruder+Lustig			Der Bruder Lustig befand sich einmal auf Reisen und hatte nur noch drei Kreuzer im Sack und ein einziges Brod, das er sich gekauft.
716	221	38	Märchen	1852	Der Räuberhauptmann und die Müllerstöchter	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/63.+Der+R%C3%A4uberhauptmann+und+die+M%C3%BCllerst%C3%B6chter			Es war ein reicher Müller, der wohnte ganz allein in einem Thale und hatte drei schöne Töchter; von denen hörte ein Räuberhauptmann und fuhr in einem prächtigen Wagen hin und bat, daß der Müller ihn doch beherbergen möge.
717	192	29	Märchen	1852	Die drei Handwerksburschen	Ernst Meier	http://www.zeno.org/Literatur/M/Meier,+Ernst/M%C3%A4rchen/Deutsche+Volksm%C3%A4rchen+aus+Schwaben/64.+Die+drei+Handwerksburschen			Es saßen einmal drei Handwerksburschen ganz still und traurig in einem Wirthshause beisammen; denn sie konnten keine Arbeit bekommen und hatten nur noch fünf Kreuzer mit einander zu verzehren.
